20110725,1,0
20110801,1,0
20110808,1,0
20110815,1,0
20110822,1,0
20110829,1,0
20110905,1,0
20110912,1,0
20110919,1,0
20110926,1,0
20111003,1,0
20111010,1,0
20111017,1,0
20111024,1,0
20111031,1,0
20111107,1,0
20111114,1,0
20111121,1,0
20111128,1,0
20111205,1,0
20111212,1,0
20111219,1,0
20111226,1,0
20120102,2,0
20120109,2,0
20120116,4,0
20120123,4,0
20120130,4,0
20120206,4,0
20120213,4,0
20120220,4,0
20120227,4,0
20120305,4,0
20120312,4,0
20120319,4,0
20120326,4,0
20120402,4,0
20120409,4,0
20120416,4,0
20120423,4,0
20120430,4,0
20120507,4,0
20120514,6,0
20120521,7,0
20120528,9,0
20120604,11,0
20120611,14,0
20120618,15,0
20120625,16,0
20120702,20,0
20120709,22,0
20120716,24,0
20120723,25,0
20120730,28,1
20120806,33,3
20120813,35,3
20120820,37,4
20120827,42,4
20120903,44,4
20120910,45,4
20120917,47,12
20120924,51,12
20121001,52,12
20121008,54,12
20121015,56,13
20121022,61,13
20121029,62,14
20121105,62,14
20121112,67,16
20121119,71,18
20121126,75,23
20121203,82,29
20121210,104,43
20121217,107,48
20121224,107,52
20121231,113,55
20130107,121,59
20130114,127,60
20130121,129,61
20130128,146,77
20130204,151,105
20130211,153,106
20130218,160,109
20130225,167,112
20130304,173,115
20130311,175,116
20130318,185,117
20130325,195,118
20130401,201,130
20130408,209,132
20130415,224,134
20130422,229,160
20130429,240,172
20130506,243,172
20130513,260,176
20130520,284,209
20130527,289,210
20130603,297,226
20130610,302,227
20130617,314,232
20130624,329,235
20130701,338,244
20130708,352,252
20130715,362,272
20130722,368,282
20130729,382,287
20130805,389,306
20130812,394,306
20130819,405,307
20130826,420,342
20130902,428,350
20130909,444,357
20130916,450,374
20130923,458,385
20130930,461,396
20131007,466,399
20131014,472,400
20131021,489,404
20131028,497,417
20131104,503,417
20131111,514,423
20131118,523,450
20131125,536,453
20131202,564,460
20131209,584,505
20131216,598,506
20131223,613,506
20131230,623,506
20140106,643,514
20140113,660,530
20140120,680,532
20140127,700,600
20140203,735,607
20140210,768,617
20140217,785,619
20140224,803,658
20140303,812,667
20140310,819,678
20140317,836,679
20140324,850,686
20140331,862,692
20140407,880,717
20140414,899,721
20140421,914,725
20140428,926,740
20140505,935,745
20140512,952,745
20140519,971,756
20140526,982,761
20140602,988,762
20140609,1005,773
20140616,1017,777
20140623,1024,788
20140630,1038,798
20140707,1060,803
20140714,1072,824
20140721,1089,837
20140728,1103,839
20140804,1119,849
20140811,1132,849
20140818,1152,866
20140825,1163,873
20140901,1170,876
20140908,1175,880
20140915,1187,886
20140922,1195,888
20140929,1207,891
20141006,1223,893
20141013,1228,899
20141020,1230,900
20141027,1238,912
20141103,1243,918
20141110,1248,918
20141117,1256,919
20141124,1263,923
20141201,1273,927
20141208,1283,928
20141215,1289,942
20141222,1297,943
20141229,1302,945
20150105,1306,956
20150112,1315,971
20150119,1323,972
20150126,1328,974
20150202,1333,976
20150209,1337,977
20150216,1342,981
20150223,1354,985
20150302,1386,999
20150309,1406,1023
20150316,1413,1030
20150323,1416,1036
20150330,1418,1036
20150406,1425,1037
20150413,1431,1038
20150420,1445,1042
20150427,1449,1047
20150504,1452,1047
20150511,1461,1049
20150518,1464,1049
20150525,1472,1052
20150601,1474,1052
20150608,1478,1058
20150615,1483,1059
20150622,1497,1064
20150629,1502,1068
20150706,1518,1073
20150713,1522,1075
20150720,1532,1083
20150727,1536,1085
20150803,1539,1089
20150810,1547,1091
20150817,1552,1097
20150824,1557,1099
20150831,1560,1100
20150907,1565,1101
20150914,1570,1102
20150921,1577,1104
20150928,1582,1106
20151005,1591,1110
20151012,1596,1115
20151019,1599,1116
20151026,1608,1128
20151102,1613,1143
20151109,1627,1148
20151116,1666,1160
20151123,1672,1175
20151130,1680,1183
20151207,1690,1191
20151214,1696,1196
20151221,1699,1198
20151228,1703,1204
20160104,1710,1214
20160111,1725,1224
20160118,1732,1229
20160125,1743,1230
20160201,1755,1243
20160208,1759,1253
20160215,1764,1288
20160222,1766,1289
20160229,1769,1289
20160307,1775,1292
20160314,1785,1299
20160321,1795,1307
20160328,1802,1311
20160404,1810,1314
20160411,1824,1318
20160418,1833,1325
20160425,1838,1325
20160502,1843,1347
20160509,1851,1351
20160516,1856,1352
20160523,1863,1362
20160530,1867,1362
