20080505,1,0
20080512,1,0
20080519,1,0
20080526,1,0
20080602,1,0
20080609,2,0
20080616,2,0
20080623,2,0
20080630,2,0
20080707,2,0
20080714,2,0
20080721,2,0
20080728,2,0
20080804,2,0
20080811,2,0
20080818,2,0
20080825,3,0
20080901,3,0
20080908,5,0
20080915,6,0
20080922,7,0
20080929,7,0
20081006,7,0
20081013,7,0
20081020,7,0
20081027,7,0
20081103,9,0
20081110,9,0
20081117,11,0
20081124,11,0
20081201,11,0
20081208,11,0
20081215,11,0
20081222,11,0
20081229,11,0
20090105,11,0
20090112,11,0
20090119,11,0
20090126,11,0
20090202,11,0
20090209,11,0
20090216,11,0
20090223,11,0
20090302,11,0
20090309,11,0
20090316,11,0
20090323,11,0
20090330,11,0
20090406,11,0
20090413,11,0
20090420,11,0
20090427,11,0
20090504,11,0
20090511,11,0
20090518,11,0
20090525,11,0
20090601,11,0
20090608,11,0
20090615,11,0
20090622,11,0
20090629,11,0
20090706,11,0
20090713,11,0
20090720,11,0
20090727,11,0
20090803,11,0
20090810,11,0
20090817,12,0
20090824,12,0
20090831,12,0
20090907,12,0
20090914,12,0
20090921,12,0
20090928,12,0
20091005,12,0
20091012,12,0
20091019,12,0
20091026,12,0
20091102,12,0
20091109,12,0
20091116,12,0
20091123,12,0
20091130,12,0
20091207,12,0
20091214,12,0
20091221,12,0
20091228,12,0
20100104,12,0
20100111,12,0
20100118,12,0
20100125,12,0
20100201,12,0
20100208,12,0
20100215,12,0
20100222,12,0
20100301,12,0
20100308,12,0
20100315,12,0
20100322,13,0
20100329,13,0
20100405,13,0
20100412,13,0
20100419,13,0
20100426,13,0
20100503,13,0
20100510,13,0
20100517,13,0
20100524,13,0
20100531,14,0
20100607,14,0
20100614,14,0
20100621,14,0
20100628,14,0
20100705,14,0
20100712,14,0
20100719,16,0
20100726,16,0
20100802,16,0
20100809,16,0
20100816,16,0
20100823,16,0
20100830,17,0
20100906,18,0
20100913,18,0
20100920,18,0
20100927,18,0
20101004,18,0
20101011,18,0
20101018,20,0
20101025,30,1
20101101,32,1
20101108,40,3
20101115,43,5
20101122,44,5
20101129,45,6
20101206,46,7
20101213,46,7
20101220,47,7
20101227,49,7
20110103,50,7
20110110,51,7
20110117,52,7
20110124,52,9
20110131,56,12
20110207,56,12
20110214,57,12
20110221,58,12
20110228,62,13
20110307,63,13
20110314,65,14
20110321,66,15
20110328,68,16
20110404,69,16
20110411,73,16
20110418,73,16
20110425,75,18
20110502,78,19
20110509,78,19
20110516,82,19
20110523,84,20
20110530,88,20
20110606,88,21
20110613,89,21
20110620,89,21
20110627,91,22
20110704,95,23
20110711,99,25
20110718,101,26
20110725,103,26
20110801,107,27
20110808,110,27
