20141020,1,0
20141027,1,0
20141103,1,0
20141110,1,0
20141117,5,1
20141124,7,1
20141201,9,5
20141208,11,5
20141215,12,5
20141222,12,5
20141229,13,5
20150105,13,5
20150112,13,8
20150119,13,8
20150126,13,8
20150202,13,8
20150209,13,8
20150216,13,8
20150223,14,9
20150302,14,9
20150309,15,10
20150316,16,10
20150323,19,10
20150330,20,10
20150406,23,13
20150413,23,13
20150420,23,13
20150427,23,13
20150504,23,13
20150511,23,13
20150518,27,13
20150525,27,13
20150601,28,13
20150608,28,13
20150615,29,13
20150622,35,13
20150629,36,20
20150706,37,23
20150713,40,23
20150720,42,29
20150727,42,33
20150803,43,34
20150810,43,34
20150817,44,35
20150824,45,35
20150831,48,37
20150907,49,37
20150914,49,37
20150921,49,37
20150928,53,39
20151005,54,40
20151012,54,40
20151019,55,41
20151026,60,46
20151102,62,47
20151109,65,48
20151116,65,51
20151123,65,51
20151130,65,51
20151207,66,52
20151214,66,52
20151221,66,53
20151228,68,58
20160104,69,59
20160111,70,60
20160118,70,60
20160125,70,62
20160201,70,62
20160208,71,62
20160215,71,62
20160222,71,62
20160229,71,62
20160307,73,64
20160314,73,64
20160321,74,64
20160328,77,66
20160404,79,67
20160411,79,67
20160418,79,67
20160425,80,67
20160502,80,67
20160509,80,67
20160516,82,67
20160523,87,68
20160530,88,68
